"tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","start.end.name"
228,"2017-09-18 17:41:52","2017-09-18 17:45:41",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3214,"Essex Light Rail",40.7127742,-74.0364857,29590,"Subscriber","1989",1,"Marin Light Rail - Essex Light Rail"
878,"2017-09-19 18:28:45","2017-09-19 18:43:24",3199,"Newport Pkwy",40.7287448,-74.0321082,3196,"Riverview Park",40.7443187,-74.0439909,29621,"Subscriber","1987",1,"Newport Pkwy - Riverview Park"
187,"2017-09-22 17:45:19","2017-09-22 17:48:26",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3203,"Hamilton Park",40.727595966,-74.044247311,29451,"Subscriber","1994",1,"Grove St PATH - Hamilton Park"
387,"2017-09-17 13:08:40","2017-09-17 13:15:07",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3211,"Newark Ave",40.72152515,-74.046304543,29524,"Subscriber","1987",2,"Grove St PATH - Newark Ave"
395,"2017-09-29 08:09:15","2017-09-29 08:15:50",3203,"Hamilton Park",40.727595966,-74.044247311,3184,"Paulus Hook",40.7141454,-74.0335519,26249,"Subscriber","1976",1,"Hamilton Park - Paulus Hook"
1455,"2017-09-08 11:38:33","2017-09-08 12:02:48",3184,"Paulus Hook",40.7141454,-74.0335519,3198,"Heights Elevator",40.7487159453802,-74.0404433012009,29212,"Subscriber","1994",1,"Paulus Hook - Heights Elevator"
274,"2017-09-15 22:54:09","2017-09-15 22:58:44",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3183,"Exchange Place",40.7162469,-74.0334588,26247,"Subscriber","1987",1,"Marin Light Rail - Exchange Place"
282,"2017-09-08 19:55:22","2017-09-08 20:00:05",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3203,"Hamilton Park",40.727595966,-74.044247311,29530,"Subscriber","1981",1,"Grove St PATH - Hamilton Park"
224,"2017-09-01 09:12:58","2017-09-01 09:16:43",3209,"Brunswick St",40.7241765,-74.0506564,3213,"Van Vorst Park",40.71848892,-74.047726625,29454,"Subscriber","1973",1,"Brunswick St - Van Vorst Park"
556,"2017-09-19 08:56:33","2017-09-19 09:05:50",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29493,"Subscriber","1994",1,"Liberty Light Rail - Grove St PATH"
351,"2017-09-19 21:24:14","2017-09-19 21:30:06",3187,"Warren St",40.7211236,-74.03805095,3213,"Van Vorst Park",40.71848892,-74.047726625,29536,"Subscriber","1986",1,"Warren St - Van Vorst Park"
175,"2017-09-03 14:07:01","2017-09-03 14:09:57",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3213,"Van Vorst Park",40.71848892,-74.047726625,29532,"Subscriber","1986",1,"Grove St PATH - Van Vorst Park"
1103,"2017-09-11 19:26:12","2017-09-11 19:44:36",3199,"Newport Pkwy",40.7287448,-74.0321082,3196,"Riverview Park",40.7443187,-74.0439909,29670,"Subscriber","1987",1,"Newport Pkwy - Riverview Park"
186,"2017-09-21 17:55:35","2017-09-21 17:58:42",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3279,"Dixon Mills",40.7216301426384,-74.0499678254128,29231,"Subscriber","1963",1,"Grove St PATH - Dixon Mills"
645,"2017-09-12 08:53:22","2017-09-12 09:04:07",3203,"Hamilton Park",40.727595966,-74.044247311,3183,"Exchange Place",40.7162469,-74.0334588,29525,"Subscriber","1972",1,"Hamilton Park - Exchange Place"
435,"2017-09-05 16:59:57","2017-09-05 17:07:12",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,26285,"Subscriber","1985",1,"Exchange Place - Marin Light Rail"
247,"2017-09-07 07:31:44","2017-09-07 07:35:52",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3183,"Exchange Place",40.7162469,-74.0334588,29198,"Subscriber","1965",2,"Morris Canal - Exchange Place"
214,"2017-09-08 08:30:55","2017-09-08 08:34:30",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3183,"Exchange Place",40.7162469,-74.0334588,26208,"Subscriber","1955",1,"Morris Canal - Exchange Place"
579,"2017-09-13 19:47:30","2017-09-13 19:57:10",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3193,"Lincoln Park",40.7246050998869,-74.0784059464931,29212,"Subscriber","1991",2,"Sip Ave - Lincoln Park"
186,"2017-09-13 07:29:00","2017-09-13 07:32:06",3185,"City Hall",40.7177325,-74.043845,3183,"Exchange Place",40.7162469,-74.0334588,29575,"Subscriber","1982",1,"City Hall - Exchange Place"
347,"2017-09-04 11:42:08","2017-09-04 11:47:55",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3211,"Newark Ave",40.72152515,-74.046304543,29258,"Subscriber","1974",1,"JC Medical Center - Newark Ave"
498,"2017-09-10 14:46:14","2017-09-10 14:54:32",3280,"Astor Place",40.719282200707,-74.071261882782,3268,"Lafayette Park",40.7134638266919,-74.0628585219383,29530,"Subscriber","1953",2,"Astor Place - Lafayette Park"
198,"2017-09-18 10:10:45","2017-09-18 10:14:04",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29215,"Subscriber","1989",1,"Marin Light Rail - Grove St PATH"
271,"2017-09-05 08:22:20","2017-09-05 08:26:52",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26232,"Subscriber","1956",2,"Jersey & 3rd - Grove St PATH"
631,"2017-09-28 18:10:16","2017-09-28 18:20:47",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,29583,"Subscriber","1989",1,"Exchange Place - Newark Ave"
315,"2017-09-27 20:40:12","2017-09-27 20:45:27",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3201,"Dey St",40.737711,-74.066921,26212,"Subscriber","1981",1,"Sip Ave - Dey St"
315,"2017-09-09 18:33:41","2017-09-09 18:38:56",3203,"Hamilton Park",40.727595966,-74.044247311,3205,"JC Medical Center",40.7165397809919,-74.0496379137039,29634,"Subscriber","1988",1,"Hamilton Park - JC Medical Center"
569,"2017-09-15 14:22:58","2017-09-15 14:32:27",3199,"Newport Pkwy",40.7287448,-74.0321082,3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,26177,"Subscriber","1995",2,"Newport Pkwy - Jersey & 6th St"
1627,"2017-09-30 13:39:39","2017-09-30 14:06:47",3196,"Riverview Park",40.7443187,-74.0439909,3193,"Lincoln Park",40.7246050998869,-74.0784059464931,26296,"Customer","NULL",0,"Riverview Park - Lincoln Park"
260,"2017-09-18 09:00:09","2017-09-18 09:04:30",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29240,"Subscriber","1988",1,"Hamilton Park - Grove St PATH"
2012,"2017-09-16 14:03:23","2017-09-16 14:36:55",3212,"Christ Hospital",40.734785818,-74.050443636,3206,"Hilltop",40.7311689,-74.0575736,26275,"Subscriber","1971",1,"Christ Hospital - Hilltop"
278,"2017-09-15 18:24:53","2017-09-15 18:29:31",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,26173,"Subscriber","1979",1,"Grove St PATH - Marin Light Rail"
258,"2017-09-15 07:32:53","2017-09-15 07:37:11",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3184,"Paulus Hook",40.7141454,-74.0335519,29552,"Subscriber","1965",1,"Marin Light Rail - Paulus Hook"
274,"2017-09-15 07:04:09","2017-09-15 07:08:43",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3183,"Exchange Place",40.7162469,-74.0334588,29295,"Subscriber","1986",1,"Marin Light Rail - Exchange Place"
236,"2017-09-22 21:33:32","2017-09-22 21:37:29",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29451,"Subscriber","1956",1,"Exchange Place - Essex Light Rail"
693,"2017-09-01 15:50:36","2017-09-01 16:02:09",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3187,"Warren St",40.7211236,-74.03805095,26317,"Subscriber","1982",1,"Baldwin at Montgomery - Warren St"
546,"2017-09-24 10:48:21","2017-09-24 10:57:28",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3202,"Newport PATH",40.7272235,-74.0337589,29503,"Subscriber","1983",1,"Morris Canal - Newport PATH"
184,"2017-09-11 10:25:09","2017-09-11 10:28:14",3214,"Essex Light Rail",40.7127742,-74.0364857,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,29584,"Subscriber","1984",1,"Essex Light Rail - Marin Light Rail"
687,"2017-09-11 08:28:24","2017-09-11 08:39:52",3193,"Lincoln Park",40.7246050998869,-74.0784059464931,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29236,"Subscriber","1978",1,"Lincoln Park - Sip Ave"
278,"2017-09-24 14:01:54","2017-09-24 14:06:33",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3279,"Dixon Mills",40.7216301426384,-74.0499678254128,29288,"Subscriber","1960",1,"JC Medical Center - Dixon Mills"
1412,"2017-09-15 17:15:29","2017-09-15 17:39:01",3192,"Liberty Light Rail",40.7112423,-74.0557013,3202,"Newport PATH",40.7272235,-74.0337589,26315,"Subscriber","1986",2,"Liberty Light Rail - Newport PATH"
214,"2017-09-20 17:40:20","2017-09-20 17:43:55",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3203,"Hamilton Park",40.727595966,-74.044247311,26284,"Subscriber","1975",1,"Grove St PATH - Hamilton Park"
1503,"2017-09-17 15:30:17","2017-09-17 15:55:21",3214,"Essex Light Rail",40.7127742,-74.0364857,3192,"Liberty Light Rail",40.7112423,-74.0557013,29492,"Customer","NULL",0,"Essex Light Rail - Liberty Light Rail"
634,"2017-09-29 08:23:43","2017-09-29 08:34:18",3281,"Leonard Gordon Park",40.7459099663156,-74.0572714805603,3198,"Heights Elevator",40.7487159453802,-74.0404433012009,31779,"Subscriber","1977",1,"Leonard Gordon Park - Heights Elevator"
331,"2017-09-16 18:57:16","2017-09-16 19:02:47",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29680,"Subscriber","1991",1,"Sip Ave - Baldwin at Montgomery"
234,"2017-09-20 18:31:43","2017-09-20 18:35:37",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3209,"Brunswick St",40.7241765,-74.0506564,29604,"Subscriber","1965",1,"Grove St PATH - Brunswick St"
193,"2017-09-30 17:46:39","2017-09-30 17:49:53",3279,"Dixon Mills",40.7216301426384,-74.0499678254128,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,31759,"Subscriber","1982",1,"Dixon Mills - Grove St PATH"
427,"2017-09-28 06:48:09","2017-09-28 06:55:17",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,30356,"Subscriber","1981",2,"Liberty Light Rail - Grove St PATH"
1277,"2017-09-27 17:34:00","2017-09-27 17:55:17",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3280,"Astor Place",40.719282200707,-74.071261882782,29635,"Subscriber","1974",2,"Marin Light Rail - Astor Place"
673,"2017-09-20 15:26:00","2017-09-20 15:37:14",3190,"Garfield Ave Station",40.7104670233797,-74.0700387954712,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29449,"Subscriber","1988",1,"Garfield Ave Station - Grove St PATH"
474,"2017-09-18 09:39:43","2017-09-18 09:47:38",3192,"Liberty Light Rail",40.7112423,-74.0557013,3214,"Essex Light Rail",40.7127742,-74.0364857,29509,"Subscriber","1976",1,"Liberty Light Rail - Essex Light Rail"
370,"2017-09-30 11:20:33","2017-09-30 11:26:43",3202,"Newport PATH",40.7272235,-74.0337589,3183,"Exchange Place",40.7162469,-74.0334588,31700,"Subscriber","1963",1,"Newport PATH - Exchange Place"
236,"2017-09-07 19:49:43","2017-09-07 19:53:40",3214,"Essex Light Rail",40.7127742,-74.0364857,3187,"Warren St",40.7211236,-74.03805095,29593,"Subscriber","1995",2,"Essex Light Rail - Warren St"
564,"2017-09-07 18:19:30","2017-09-07 18:28:55",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,29454,"Subscriber","1963",1,"Exchange Place - Marin Light Rail"
203,"2017-09-14 18:57:54","2017-09-14 19:01:18",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.0385255217552,26282,"Subscriber","1994",1,"Exchange Place - Morris Canal"
309,"2017-09-07 08:02:50","2017-09-07 08:07:59",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29493,"Subscriber","1980",1,"Oakland Ave - Sip Ave"
610,"2017-09-15 16:04:14","2017-09-15 16:14:25",3206,"Hilltop",40.7311689,-74.0575736,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26179,"Subscriber","1983",1,"Hilltop - Grove St PATH"
279,"2017-09-22 08:06:13","2017-09-22 08:10:52",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3183,"Exchange Place",40.7162469,-74.0334588,29512,"Subscriber","1990",2,"Morris Canal - Exchange Place"
751,"2017-09-25 08:23:38","2017-09-25 08:36:10",3203,"Hamilton Park",40.727595966,-74.044247311,3183,"Exchange Place",40.7162469,-74.0334588,29587,"Subscriber","1968",1,"Hamilton Park - Exchange Place"
503,"2017-09-20 09:53:38","2017-09-20 10:02:02",3202,"Newport PATH",40.7272235,-74.0337589,3183,"Exchange Place",40.7162469,-74.0334588,26165,"Subscriber","1961",1,"Newport PATH - Exchange Place"
206,"2017-09-21 07:47:34","2017-09-21 07:51:00",3194,"McGinley Square",40.7253399253558,-74.0676221251488,3195,"Sip Ave",40.7307426253066,-74.0637838840485,26318,"Subscriber","1984",1,"McGinley Square - Sip Ave"
516,"2017-09-18 15:05:55","2017-09-18 15:14:32",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3210,"Pershing Field",40.742677141,-74.051788633,29499,"Subscriber","1988",1,"Sip Ave - Pershing Field"
319,"2017-09-20 11:24:17","2017-09-20 11:29:37",3276,"Marin Light Rail",40.7145840353589,-74.042817056179,3183,"Exchange Place",40.7162469,-74.0334588,26247,"Subscriber","1982",1,"Marin Light Rail - Exchange Place"
529,"2017-09-08 15:56:52","2017-09-08 16:05:42",3187,"Warren St",40.7211236,-74.03805095,3192,"Liberty Light Rail",40.7112423,-74.0557013,29587,"Subscriber","1982",1,"Warren St - Liberty Light Rail"
314,"2017-09-30 18:43:06","2017-09-30 18:48:20",3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,3273,"Manila & 1st",40.72165072488,-74.0428841114044,26285,"Subscriber","1994",1,"Brunswick & 6th - Manila & 1st"
390,"2017-09-25 07:37:47","2017-09-25 07:44:18",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29300,"Subscriber","1984",2,"Oakland Ave - Sip Ave"
235,"2017-09-13 08:57:32","2017-09-13 09:01:27",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29253,"Subscriber","1990",1,"Brunswick St - Grove St PATH"
571,"2017-09-14 20:32:56","2017-09-14 20:42:28",3212,"Christ Hospital",40.734785818,-74.050443636,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29492,"Subscriber","1995",1,"Christ Hospital - Sip Ave"
291,"2017-09-21 12:29:34","2017-09-21 12:34:26",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,26223,"Customer","NULL",0,"Hamilton Park - Newport PATH"
555,"2017-09-02 14:38:24","2017-09-02 14:47:39",3202,"Newport PATH",40.7272235,-74.0337589,3267,"Morris Canal",40.7124188237569,-74.0385255217552,29290,"Subscriber","1958",1,"Newport PATH - Morris Canal"
1364,"2017-09-16 13:48:11","2017-09-16 14:10:56",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3192,"Liberty Light Rail",40.7112423,-74.0557013,29682,"Customer","1981",1,"JC Medical Center - Liberty Light Rail"
652,"2017-09-24 14:24:23","2017-09-24 14:35:16",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3202,"Newport PATH",40.7272235,-74.0337589,26253,"Subscriber","1980",2,"Morris Canal - Newport PATH"
443,"2017-09-08 13:11:42","2017-09-08 13:19:05",3184,"Paulus Hook",40.7141454,-74.0335519,3202,"Newport PATH",40.7272235,-74.0337589,29454,"Subscriber","1984",1,"Paulus Hook - Newport PATH"
436,"2017-09-30 10:12:25","2017-09-30 10:19:42",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,31913,"Subscriber","1977",1,"JC Medical Center - Grove St PATH"
1397,"2017-09-09 18:17:27","2017-09-09 18:40:45",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29265,"Subscriber","1980",0,"Exchange Place - Newport Pkwy"
445,"2017-09-30 23:09:34","2017-09-30 23:16:59",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3280,"Astor Place",40.719282200707,-74.071261882782,29674,"Subscriber","1960",1,"Sip Ave - Astor Place"
184,"2017-09-22 07:37:49","2017-09-22 07:40:54",3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29615,"Subscriber","1968",1,"Jersey & 6th St - Grove St PATH"
353,"2017-09-15 17:24:12","2017-09-15 17:30:05",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3209,"Brunswick St",40.7241765,-74.0506564,29526,"Subscriber","1975",2,"Grove St PATH - Brunswick St"
396,"2017-09-15 08:05:59","2017-09-15 08:12:35",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26270,"Subscriber","1969",1,"Liberty Light Rail - Grove St PATH"
253,"2017-09-29 20:09:12","2017-09-29 20:13:25",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3203,"Hamilton Park",40.727595966,-74.044247311,26201,"Subscriber","1984",1,"Grove St PATH - Hamilton Park"
249,"2017-09-12 17:50:29","2017-09-12 17:54:39",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,26194,"Subscriber","1977",1,"Grove St PATH - Jersey & 6th St"
344,"2017-09-14 07:50:17","2017-09-14 07:56:01",3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26271,"Subscriber","1986",2,"Brunswick & 6th - Grove St PATH"
233,"2017-09-07 22:18:32","2017-09-07 22:22:25",3187,"Warren St",40.7211236,-74.03805095,3481,"York St",40.71649,-74.04105,29491,"Subscriber","1978",1,"Warren St - York St"
456,"2017-09-30 17:22:50","2017-09-30 17:30:27",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3207,"Oakland Ave",40.7376037,-74.0524783,31909,"Subscriber","1993",1,"Sip Ave - Oakland Ave"
607,"2017-09-27 20:08:17","2017-09-27 20:18:24",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3214,"Essex Light Rail",40.7127742,-74.0364857,29597,"Subscriber","1984",2,"Grove St PATH - Essex Light Rail"
374,"2017-09-08 15:18:14","2017-09-08 15:24:29",3201,"Dey St",40.737711,-74.066921,3195,"Sip Ave",40.7307426253066,-74.0637838840485,29572,"Subscriber","1963",1,"Dey St - Sip Ave"
214,"2017-09-05 18:20:34","2017-09-05 18:24:09",3214,"Essex Light Rail",40.7127742,-74.0364857,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,26181,"Subscriber","1989",1,"Essex Light Rail - Marin Light Rail"
297,"2017-09-03 12:52:26","2017-09-03 12:57:24",3205,"JC Medical Center",40.7165397809919,-74.0496379137039,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29121,"Subscriber","1982",2,"JC Medical Center - Grove St PATH"
774,"2017-09-01 15:49:33","2017-09-01 16:02:27",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3203,"Hamilton Park",40.727595966,-74.044247311,29451,"Subscriber","1964",1,"Grove St PATH - Hamilton Park"
1992,"2017-09-21 18:02:55","2017-09-21 18:36:08",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3216,"Columbia Park",40.6970299,-74.0969366,26226,"Subscriber","1988",1,"Grove St PATH - Columbia Park"
166,"2017-09-11 20:08:56","2017-09-11 20:11:42",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3270,"Jersey & 6th St",40.7252891078113,-74.0455716848373,29441,"Subscriber","1970",1,"Grove St PATH - Jersey & 6th St"
388,"2017-09-21 21:01:27","2017-09-21 21:07:56",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,26247,"Subscriber","1959",2,"Exchange Place - Van Vorst Park"
425,"2017-09-07 06:45:15","2017-09-07 06:52:20",3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,3199,"Newport Pkwy",40.7287448,-74.0321082,29548,"Subscriber","1983",2,"Jersey & 3rd - Newport Pkwy"
2693,"2017-09-05 19:45:33","2017-09-05 20:30:27",3185,"City Hall",40.7177325,-74.043845,3272,"Jersey & 3rd",40.7233315864644,-74.0459525585174,29605,"Subscriber","1986",1,"City Hall - Jersey & 3rd"
315,"2017-09-21 19:11:20","2017-09-21 19:16:35",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3276,"Marin Light Rail",40.7145840353589,-74.042817056179,29640,"Subscriber","1970",2,"Grove St PATH - Marin Light Rail"
368,"2017-09-27 19:01:19","2017-09-27 19:07:28",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3207,"Oakland Ave",40.7376037,-74.0524783,31768,"Subscriber","1984",2,"Sip Ave - Oakland Ave"
261,"2017-09-15 18:52:16","2017-09-15 18:56:37",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3209,"Brunswick St",40.7241765,-74.0506564,26310,"Subscriber","1984",1,"Grove St PATH - Brunswick St"
1147,"2017-09-23 13:08:02","2017-09-23 13:27:09",3206,"Hilltop",40.7311689,-74.0575736,3201,"Dey St",40.737711,-74.066921,29535,"Customer","NULL",0,"Hilltop - Dey St"
226,"2017-09-22 06:06:46","2017-09-22 06:10:33",3269,"Brunswick & 6th",40.7260117296463,-74.0503889322281,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29551,"Subscriber","1989",2,"Brunswick & 6th - Grove St PATH"
370,"2017-09-21 05:11:07","2017-09-21 05:17:17",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29435,"Subscriber","1993",1,"Baldwin at Montgomery - Grove St PATH"
558,"2017-09-07 09:24:39","2017-09-07 09:33:57",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29235,"Subscriber","1994",1,"Liberty Light Rail - Grove St PATH"
308,"2017-09-11 08:29:05","2017-09-11 08:34:14",3185,"City Hall",40.7177325,-74.043845,3214,"Essex Light Rail",40.7127742,-74.0364857,29519,"Subscriber","1988",1,"City Hall - Essex Light Rail"
592,"2017-09-26 18:44:34","2017-09-26 18:54:26",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3193,"Lincoln Park",40.7246050998869,-74.0784059464931,20085,"Subscriber","1982",2,"Sip Ave - Lincoln Park"
1670,"2017-09-15 21:35:07","2017-09-15 22:02:58",3183,"Exchange Place",40.7162469,-74.0334588,3277,"Communipaw & Berry Lane",40.7143583687043,-74.0666109323502,29496,"Subscriber","1963",1,"Exchange Place - Communipaw & Berry Lane"
622,"2017-09-05 09:34:20","2017-09-05 09:44:43",3214,"Essex Light Rail",40.7127742,-74.0364857,3202,"Newport PATH",40.7272235,-74.0337589,29295,"Subscriber","1979",1,"Essex Light Rail - Newport PATH"
232,"2017-09-07 07:21:54","2017-09-07 07:25:47",3267,"Morris Canal",40.7124188237569,-74.0385255217552,3183,"Exchange Place",40.7162469,-74.0334588,29578,"Subscriber","1992",1,"Morris Canal - Exchange Place"
1397,"2017-09-09 13:58:36","2017-09-09 14:21:53",3195,"Sip Ave",40.7307426253066,-74.0637838840485,3184,"Paulus Hook",40.7141454,-74.0335519,29284,"Subscriber","1986",2,"Sip Ave - Paulus Hook"
615,"2017-09-22 18:36:26","2017-09-22 18:46:42",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29672,"Subscriber","1986",2,"Brunswick St - Grove St PATH"
386,"2017-09-30 13:51:31","2017-09-30 13:57:57",3202,"Newport PATH",40.7272235,-74.0337589,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26222,"Subscriber","1985",2,"Newport PATH - Grove St PATH"
350,"2017-09-19 19:08:39","2017-09-19 19:14:30",3198,"Heights Elevator",40.7487159453802,-74.0404433012009,3212,"Christ Hospital",40.734785818,-74.050443636,26253,"Subscriber","1985",1,"Heights Elevator - Christ Hospital"
181,"2017-09-23 12:36:22","2017-09-23 12:39:23",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,29240,"Subscriber","1979",1,"Hamilton Park - Newark Ave"
407,"2017-09-02 13:06:42","2017-09-02 13:13:30",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3209,"Brunswick St",40.7241765,-74.0506564,29587,"Subscriber","1968",2,"Grove St PATH - Brunswick St"
300,"2017-09-22 08:44:45","2017-09-22 08:49:45",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,26266,"Subscriber","NULL",0,"Hamilton Park - Grove St PATH"
207,"2017-09-29 16:34:22","2017-09-29 16:37:49",3186,"Grove St PATH",40.7195861164717,-74.0431174635887,3275,"Columbus Drive",40.7183551982321,-74.0389144420624,31957,"Subscriber","1981",1,"Grove St PATH - Columbus Drive"
357,"2017-09-05 09:29:41","2017-09-05 09:35:39",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29644,"Subscriber","1976",2,"Hamilton Park - Grove St PATH"
606,"2017-09-23 18:32:45","2017-09-23 18:42:52",3184,"Paulus Hook",40.7141454,-74.0335519,3185,"City Hall",40.7177325,-74.043845,26179,"Subscriber","1987",2,"Paulus Hook - City Hall"
294,"2017-09-15 14:36:37","2017-09-15 14:41:31",3279,"Dixon Mills",40.7216301426384,-74.0499678254128,3186,"Grove St PATH",40.7195861164717,-74.0431174635887,29663,"Subscriber","1982",1,"Dixon Mills - Grove St PATH"
998,"2017-09-03 16:13:25","2017-09-03 16:30:04",3202,"Newport PATH",40.7272235,-74.0337589,3213,"Van Vorst Park",40.71848892,-74.047726625,29222,"Customer","1992",1,"Newport PATH - Van Vorst Park"
346,"2017-09-17 11:06:34","2017-09-17 11:12:20",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,29270,"Customer","NULL",0,"Newark Ave - Hamilton Park"
937,"2017-09-25 07:59:42","2017-09-25 08:15:19",3199,"Newport Pkwy",40.7287448,-74.0321082,3183,"Exchange Place",40.7162469,-74.0334588,25797,"Customer","NULL",0,"Newport Pkwy - Exchange Place"
